"Date","Price","Open","High","Low","Change %"
"Oct 12, 2011","18.3158","18.2848","18.3340","18.1822","0.18%"
"Oct 11, 2011","18.2836","18.0545","18.2972","18.0175","1.20%"
"Oct 10, 2011","18.0667","18.0038","18.1956","17.9761","0.34%"
"Oct 07, 2011","18.0061","18.0683","18.1243","17.8353","-0.26%"
"Oct 06, 2011","18.0526","18.1008","18.2214","17.9493","-0.22%"
"Oct 05, 2011","18.0919","18.3830","18.4395","17.9825","-1.67%"
"Oct 04, 2011","18.3998","18.5309","18.5934","18.2561","-0.46%"
"Oct 03, 2011","18.4854","18.5304","18.5970","18.3983","-0.65%"
"Sep 30, 2011","18.6065","18.6626","18.6914","18.4872","-0.41%"
"Sep 29, 2011","18.6831","18.3147","18.6846","18.2442","2.02%"
"Sep 28, 2011","18.3139","18.1519","18.4500","18.1306","0.85%"
"Sep 27, 2011","18.1598","18.2628","18.3347","18.0181","-0.67%"
"Sep 26, 2011","18.2824","18.2615","18.5087","18.1100","0.07%"
"Sep 23, 2011","18.2703","18.8947","19.0016","18.2304","-3.54%"
"Sep 22, 2011","18.9411","18.5713","18.9914","18.5404","1.85%"
"Sep 21, 2011","18.5975","18.1361","18.6238","18.0701","2.52%"
"Sep 20, 2011","18.1405","17.9377","18.1506","17.8735","1.01%"
"Sep 19, 2011","17.9592","17.8359","18.0596","17.8255","-0.26%"
"Sep 16, 2011","18.0061","17.9584","18.0241","17.8061","0.19%"
"Sep 15, 2011","17.9718","17.7550","18.0011","17.7116","1.07%"
"Sep 14, 2011","17.7808","17.6296","17.8383","17.5656","0.83%"
"Sep 13, 2011","17.6342","17.5717","17.7556","17.4649","0.33%"
"Sep 12, 2011","17.5761","17.2226","17.6660","17.2179","1.38%"
"Sep 09, 2011","17.3376","17.3603","17.5042","17.2251","-0.20%"
"Sep 08, 2011","17.3715","17.5801","17.6050","17.3331","-1.16%"
"Sep 07, 2011","17.5761","17.5226","17.6607","17.4352","0.40%"
"Sep 06, 2011","17.5067","17.6596","17.8489","17.4619","-0.87%"
"Sep 05, 2011","17.6600","17.5717","17.7824","17.5324","0.18%"
"Sep 02, 2011","17.6290","17.5452","17.6742","17.5155","0.48%"
"Sep 01, 2011","17.5441","17.7251","17.7459","17.4255","-1.07%"
"Aug 31, 2011","17.7332","18.0745","18.1005","17.6917","-1.85%"
"Aug 30, 2011","18.0677","18.0858","18.1302","17.9481","-0.12%"
"Aug 29, 2011","18.0902","18.0535","18.1027","17.9487","0.10%"
"Aug 26, 2011","18.0730","17.9709","18.1106","17.9443","0.46%"
"Aug 25, 2011","17.9900","17.9842","18.0571","17.7986","0.07%"
"Aug 24, 2011","17.9779","17.7778","18.0025","17.7508","1.06%"
"Aug 23, 2011","17.7900","17.7385","17.8614","17.6606","0.23%"
"Aug 22, 2011","17.7490","17.6927","17.7822","17.6012","0.24%"
"Aug 19, 2011","17.7059","17.5883","17.7240","17.5326","0.73%"
"Aug 18, 2011","17.5770","17.5534","17.7931","17.5239","-0.01%"
"Aug 17, 2011","17.5792","17.6431","17.6602","17.5357","-0.42%"
"Aug 16, 2011","17.6540","17.6909","17.7096","17.5960","-0.16%"
"Aug 15, 2011","17.6821","17.5437","17.7307","17.4740","0.70%"
"Aug 12, 2011","17.5587","17.4946","17.6198","17.3985","0.30%"
"Aug 11, 2011","17.5063","17.7698","17.8333","17.3680","-1.57%"
"Aug 10, 2011","17.7857","17.3057","17.8576","17.2903","2.93%"
"Aug 09, 2011","17.2790","17.4813","18.2167","17.2548","-1.26%"
"Aug 08, 2011","17.4998","17.3572","17.5280","17.2172","2.17%"
"Aug 05, 2011","17.1288","16.9824","17.1870","16.9096","0.83%"
"Aug 04, 2011","16.9870","16.9402","17.0734","16.8501","0.23%"
"Aug 03, 2011","16.9488","16.7957","16.9844","16.7611","0.75%"
"Aug 02, 2011","16.8220","16.6946","16.8449","16.6542","0.65%"
"Aug 01, 2011","16.7134","16.8218","16.8407","16.6753","-1.00%"
"Jul 29, 2011","16.8829","16.7837","16.9346","16.7342","0.54%"
"Jul 28, 2011","16.7917","16.7442","16.8159","16.5962","0.35%"
"Jul 27, 2011","16.7332","16.8936","16.9224","16.7029","-0.88%"
"Jul 26, 2011","16.8824","16.7463","16.8930","16.7183","0.77%"
"Jul 25, 2011","16.7527","16.7523","16.8381","16.7149","0.21%"
"Jul 22, 2011","16.7169","16.7148","16.7388","16.6494","0.00%"
"Jul 21, 2011","16.7163","16.5668","16.7392","16.4929","0.90%"
"Jul 20, 2011","16.5676","16.4875","16.5906","16.4755","0.43%"
"Jul 19, 2011","16.4974","16.5287","16.6273","16.4559","-0.23%"
"Jul 18, 2011","16.5348","16.5501","16.6032","16.4973","-0.46%"
"Jul 15, 2011","16.6116","16.5617","16.6352","16.5063","0.19%"
"Jul 14, 2011","16.5808","16.5946","16.7009","16.5451","-0.04%"
"Jul 13, 2011","16.5868","16.4846","16.6322","16.4416","0.52%"
"Jul 12, 2011","16.5015","16.4942","16.5671","16.4058","-0.03%"
"Jul 11, 2011","16.5063","16.5161","16.5581","16.4100","-0.50%"
"Jul 08, 2011","16.5889","16.5670","16.6816","16.4363","0.09%"
"Jul 07, 2011","16.5736","16.6323","16.6727","16.4604","-0.38%"
"Jul 06, 2011","16.6364","16.7686","16.8255","16.6115","-0.87%"
"Jul 05, 2011","16.7831","16.8395","16.8616","16.7445","-0.37%"
"Jul 04, 2011","16.8449","16.8955","16.9391","16.8024","-0.15%"
"Jul 01, 2011","16.8709","16.9721","17.0420","16.8361","-0.69%"
"Jun 30, 2011","16.9874","16.9825","17.0858","16.9538","0.14%"
"Jun 29, 2011","16.9630","16.9715","17.0374","16.8817","-0.09%"
"Jun 28, 2011","16.9789","16.9894","17.0511","16.9409","-0.07%"
"Jun 27, 2011","16.9914","16.8587","17.0128","16.8143","0.61%"
"Jun 24, 2011","16.8882","16.9000","16.9468","16.8182","-0.09%"
"Jun 23, 2011","16.9039","16.9025","16.9365","16.7880","-0.09%"
"Jun 22, 2011","16.9192","16.9733","17.0127","16.9042","-0.37%"
"Jun 21, 2011","16.9828","16.9768","17.0620","16.9310","-0.03%"
"Jun 20, 2011","16.9884","16.9991","17.0520","16.9527","-0.23%"
"Jun 17, 2011","17.0279","16.9948","17.0716","16.9274","0.29%"
"Jun 16, 2011","16.9791","16.8674","17.0089","16.8101","0.47%"
"Jun 15, 2011","16.8996","17.0232","17.0596","16.8613","-0.85%"
"Jun 14, 2011","17.0448","17.0947","17.1512","17.0193","-0.23%"
"Jun 13, 2011","17.0848","17.0525","17.1222","17.0304","0.00%"
"Jun 10, 2011","17.0843","17.0811","17.1388","17.0056","-0.02%"
"Jun 09, 2011","17.0877","17.2685","17.3346","17.0662","-1.06%"
"Jun 08, 2011","17.2700","17.2828","17.3124","17.1794","-0.14%"
"Jun 07, 2011","17.2936","17.1142","17.3009","17.1091","0.97%"
"Jun 06, 2011","17.1274","17.0609","17.1449","17.0481","0.23%"
"Jun 03, 2011","17.0874","16.8633","17.0874","16.8137","1.34%"
"Jun 02, 2011","16.8607","16.7665","16.9140","16.7549","0.51%"
"Jun 01, 2011","16.7745","16.6501","16.8150","16.6225","0.71%"
"May 31, 2011","16.6563","16.5783","16.7007","16.5771","0.46%"
"May 30, 2011","16.5807","16.6029","16.6096","16.5378","-0.30%"
"May 27, 2011","16.6309","16.4866","16.6522","16.4702","0.85%"
"May 26, 2011","16.4903","16.4338","16.5833","16.4113","0.32%"
"May 25, 2011","16.4372","16.4682","16.5159","16.4203","-0.29%"
"May 24, 2011","16.4856","16.4864","16.5341","16.4319","-0.09%"
"May 23, 2011","16.4997","16.4533","16.5226","16.3683","0.09%"
"May 20, 2011","16.4846","16.6359","16.6738","16.4534","-0.98%"
"May 19, 2011","16.6476","16.6988","16.7393","16.5848","-0.13%"
"May 18, 2011","16.6690","16.6651","16.7475","16.6536","-0.20%"
"May 17, 2011","16.7029","16.6487","16.7123","16.6095","0.13%"
"May 16, 2011","16.6804","16.5356","16.6999","16.4813","0.66%"
"May 13, 2011","16.5703","16.5533","16.6614","16.4995","-0.02%"
"May 12, 2011","16.5733","16.5458","16.6433","16.5213","0.19%"
"May 11, 2011","16.5422","16.6412","16.6739","16.5061","-0.74%"
"May 10, 2011","16.6657","16.6793","16.7274","16.6048","-0.13%"
"May 09, 2011","16.6874","16.6878","16.7762","16.6045","0.31%"
"May 06, 2011","16.6360","17.0582","17.0864","16.6302","-2.45%"
"May 05, 2011","17.0533","17.2672","17.3790","16.9977","-1.40%"
"May 04, 2011","17.2949","17.1341","17.3231","17.0961","0.89%"
"May 03, 2011","17.1429","17.0799","17.2078","17.0262","0.23%"
"May 02, 2011","17.1033","17.0450","17.1388","16.9873","0.49%"
"Apr 29, 2011","17.0193","17.1161","17.1845","17.0075","-0.57%"
"Apr 28, 2011","17.1176","17.0357","17.1559","17.0080","0.51%"
"Apr 27, 2011","17.0312","16.9536","17.0631","16.9383","0.40%"
"Apr 26, 2011","16.9630","16.9340","16.9915","16.8156","0.20%"
"Apr 25, 2011","16.9284","16.8855","16.9616","16.8368","0.35%"
"Apr 22, 2011","16.8687","16.8877","16.9299","16.8416","-0.18%"
"Apr 21, 2011","16.8993","16.8508","16.9820","16.8022","0.32%"
"Apr 20, 2011","16.8451","16.7156","16.9157","16.7070","0.59%"
"Apr 19, 2011","16.7463","16.7251","16.7828","16.6993","0.01%"
"Apr 18, 2011","16.7454","16.8069","16.8548","16.6870","-0.56%"
"Apr 15, 2011","16.8402","16.9915","17.0228","16.8163","-0.77%"
"Apr 14, 2011","16.9708","17.0144","17.1023","16.9597","-0.23%"
"Apr 13, 2011","17.0106","17.1331","17.1780","16.9713","-0.75%"
"Apr 12, 2011","17.1400","16.9825","17.1537","16.9122","0.82%"
"Apr 11, 2011","17.0003","16.9436","17.0113","16.9267","0.06%"
"Apr 08, 2011","16.9899","16.8290","17.0167","16.8135","0.91%"
"Apr 07, 2011","16.8370","16.9153","16.9414","16.7860","-0.49%"
"Apr 06, 2011","16.9193","16.7888","16.9310","16.7802","0.69%"
"Apr 05, 2011","16.8041","16.8355","16.8737","16.7668","-0.26%"
"Apr 04, 2011","16.8471","16.8423","16.8890","16.7985","0.02%"
"Apr 01, 2011","16.8445","16.8514","16.8908","16.6460","-0.12%"
"Mar 31, 2011","16.8649","16.8456","16.9501","16.8232","0.10%"
"Mar 30, 2011","16.8479","16.8694","16.8994","16.7380","-0.21%"
"Mar 29, 2011","16.8834","16.8515","16.9125","16.7827","0.14%"
"Mar 28, 2011","16.8590","16.8155","16.8936","16.7807","-0.16%"
"Mar 25, 2011","16.8867","16.9271","16.9585","16.8156","-0.27%"
"Mar 24, 2011","16.9320","16.9345","17.0049","16.8567","-0.01%"
"Mar 23, 2011","16.9335","17.0176","17.0275","16.9117","-0.52%"
"Mar 22, 2011","17.0215","17.0436","17.0686","16.9663","-0.27%"
"Mar 21, 2011","17.0683","17.1023","17.1133","16.9504","0.06%"
"Mar 18, 2011","17.0585","16.9194","17.1098","16.8540","0.57%"
"Mar 17, 2011","16.9611","16.9632","17.0598","16.8609","0.04%"
"Mar 16, 2011","16.9541","16.7651","16.9828","16.6953","0.99%"
"Mar 15, 2011","16.7874","16.6329","16.8350","16.5908","0.86%"
"Mar 14, 2011","16.6443","16.6129","16.7009","16.5276","0.47%"
"Mar 11, 2011","16.5667","16.5255","16.5919","16.4774","0.28%"
"Mar 10, 2011","16.5209","16.5905","16.6211","16.4596","-0.40%"
"Mar 09, 2011","16.5879","16.6979","16.7140","16.5551","-0.63%"
"Mar 08, 2011","16.6932","16.8315","16.8842","16.6574","-0.89%"
"Mar 07, 2011","16.8424","16.7871","16.8644","16.7418","0.33%"
"Mar 04, 2011","16.7874","16.7566","16.8193","16.6983","0.18%"
"Mar 03, 2011","16.7569","16.7506","16.8409","16.6747","-0.06%"
"Mar 02, 2011","16.7667","16.6970","16.8061","16.6412","0.32%"
"Mar 01, 2011","16.7130","16.7113","16.7700","16.6741","0.04%"
"Feb 28, 2011","16.7066","16.6534","16.7829","16.6008","0.26%"
"Feb 25, 2011","16.6639","16.7449","16.8016","16.6183","-0.62%"
"Feb 24, 2011","16.7682","16.7422","16.8366","16.7208","0.11%"
"Feb 23, 2011","16.7505","16.5744","16.8194","16.5412","1.08%"
"Feb 22, 2011","16.5710","16.4928","16.6014","16.3756","0.34%"
"Feb 21, 2011","16.5146","16.4697","16.5292","16.4004","0.19%"
"Feb 18, 2011","16.4840","16.3381","16.4917","16.2652","0.84%"
"Feb 17, 2011","16.3460","16.3687","16.4445","16.3181","-0.11%"
"Feb 16, 2011","16.3637","16.3824","16.4646","16.3022","-0.19%"
"Feb 15, 2011","16.3951","16.2493","16.4255","16.2165","0.78%"
"Feb 14, 2011","16.2688","16.2285","16.3039","16.1672","-0.12%"
"Feb 11, 2011","16.2882","16.4178","16.4646","16.2675","-0.84%"
"Feb 10, 2011","16.4270","16.5850","16.6206","16.4045","-0.93%"
"Feb 09, 2011","16.5817","16.4079","16.5951","16.3526","1.06%"
"Feb 08, 2011","16.4074","16.3177","16.4408","16.2754","0.51%"
"Feb 07, 2011","16.3243","16.2200","16.3391","16.1791","0.31%"
"Feb 04, 2011","16.2736","16.3673","16.4294","16.2180","-0.64%"
"Feb 03, 2011","16.3776","16.5950","16.6170","16.3377","-1.30%"
"Feb 02, 2011","16.5936","16.6017","16.6465","16.5527","-0.01%"
"Feb 01, 2011","16.5951","16.5883","16.6820","16.5216","0.04%"
"Jan 31, 2011","16.5883","16.5545","16.6851","16.5262","-0.13%"
"Jan 28, 2011","16.6097","16.5389","16.6257","16.4502","0.54%"
"Jan 27, 2011","16.5204","16.4408","16.5390","16.3907","0.46%"
"Jan 26, 2011","16.4444","16.5404","16.5929","16.4221","-0.64%"
"Jan 25, 2011","16.5511","16.4297","16.5787","16.3751","0.74%"
"Jan 24, 2011","16.4300","16.4312","16.5035","16.3206","0.01%"
"Jan 21, 2011","16.4291","16.2509","16.4365","16.1986","1.04%"
"Jan 20, 2011","16.2606","16.2787","16.3920","16.2092","-0.13%"
"Jan 19, 2011","16.2819","16.0830","16.3194","16.0467","1.15%"
"Jan 18, 2011","16.0964","15.9164","16.1455","15.8757","1.12%"
"Jan 17, 2011","15.9183","16.0862","16.1015","15.8967","-1.15%"
"Jan 14, 2011","16.1041","16.1943","16.2955","16.0462","-0.66%"
"Jan 13, 2011","16.2110","15.8496","16.2278","15.7853","2.24%"
"Jan 12, 2011","15.8557","15.7384","15.8875","15.6600","0.64%"
"Jan 11, 2011","15.7544","15.8107","15.8799","15.7349","-0.46%"
"Jan 10, 2011","15.8265","15.7291","15.8780","15.7181","0.18%"
"Jan 07, 2011","15.7985","15.8965","15.9394","15.7635","-0.71%"
"Jan 06, 2011","15.9121","16.0171","16.0655","15.8953","-0.73%"
"Jan 05, 2011","16.0296","16.2658","16.3160","16.0049","-1.49%"
"Jan 04, 2011","16.2728","16.3558","16.4092","16.2504","-0.65%"
"Jan 03, 2011","16.3785","16.4744","16.5007","16.3320","-0.91%"
"Dec 31, 2010","16.5288","16.4746","16.6127","16.4202","0.41%"
"Dec 30, 2010","16.4614","16.3547","16.4982","16.3176","0.65%"
"Dec 29, 2010","16.3551","16.2545","16.3924","16.1720","0.50%"
"Dec 28, 2010","16.2736","16.2720","16.3665","16.1827","-0.14%"
"Dec 27, 2010","16.2959","16.1739","16.2959","16.1611","0.46%"
"Dec 24, 2010","16.2220","16.2105","16.2733","16.1559","0.09%"
"Dec 23, 2010","16.2079","16.1080","16.2203","16.0786","0.52%"
"Dec 22, 2010","16.1236","16.1717","16.2916","16.0904","-0.42%"
"Dec 21, 2010","16.1919","16.2795","16.3758","16.1741","-0.60%"
"Dec 20, 2010","16.2895","16.3300","16.3741","16.2546","-0.36%"
"Dec 17, 2010","16.3483","16.4243","16.5529","16.3214","-0.49%"
"Dec 16, 2010","16.4287","16.4495","16.5056","16.3991","-0.21%"
"Dec 15, 2010","16.4629","16.5647","16.5924","16.4361","-0.74%"
"Dec 14, 2010","16.5861","16.6005","16.6934","16.5175","-0.16%"
"Dec 13, 2010","16.6125","16.4132","16.6487","16.3836","0.80%"
"Dec 10, 2010","16.4803","16.5217","16.5600","16.4294","-0.27%"
"Dec 09, 2010","16.5245","16.4460","16.5453","16.3674","0.48%"
"Dec 08, 2010","16.4452","16.5481","16.5773","16.4280","-0.78%"
"Dec 07, 2010","16.5745","16.4342","16.6070","16.3946","0.73%"
"Dec 06, 2010","16.4543","16.4933","16.5653","16.3887","-0.58%"
"Dec 03, 2010","16.5496","16.2863","16.5625","16.2557","1.60%"
"Dec 02, 2010","16.2886","16.2904","16.3782","16.1927","-0.17%"
"Dec 01, 2010","16.3171","16.2096","16.3239","16.1716","0.65%"
"Nov 30, 2010","16.2125","16.3881","16.4215","16.1833","-1.06%"
"Nov 29, 2010","16.3865","16.5398","16.5758","16.3669","-0.88%"
"Nov 26, 2010","16.5324","16.5073","16.5947","16.4415","-0.13%"
"Nov 25, 2010","16.5541","16.4828","16.5907","16.4254","0.32%"
"Nov 24, 2010","16.5016","16.6655","16.7336","16.4532","-1.14%"
"Nov 23, 2010","16.6927","16.7465","16.7762","16.6423","-0.38%"
"Nov 22, 2010","16.7565","16.7846","16.8621","16.7187","-0.20%"
"Nov 19, 2010","16.7900","16.7345","16.8633","16.7000","0.17%"
"Nov 18, 2010","16.7622","16.7372","16.8244","16.6998","0.12%"
"Nov 17, 2010","16.7415","16.7542","16.8165","16.6990","-0.09%"
"Nov 16, 2010","16.7569","16.6841","16.8849","16.6285","0.38%"
"Nov 15, 2010","16.6941","16.9203","16.9461","16.6622","-1.32%"
"Nov 12, 2010","16.9173","16.7570","16.9252","16.6511","0.96%"
"Nov 11, 2010","16.7564","16.8295","16.9041","16.7150","-0.55%"
